
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for TTD successful targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T23714	hsa04080	Neuroactive ligand-receptor interaction
T23714	hsa04610	Complement and coagulation cascades
T23714	hsa04750	Inflammatory mediator regulation of TRP channels
T23714	hsa04810	Regulation of actin cytoskeleton
T23714	hsa04961	Endocrine and other factor-regulated calcium reabsorption
T23714	hsa05142	Chagas disease (American trypanosomiasis)
T23714	hsa05200	Pathways in cancer
T24373	hsa00100	Steroid biosynthesis
T24373	hsa04142	Lysosome
T24836	hsa04610	Complement and coagulation cascades
T24983	hsa04080	Neuroactive ligand-receptor interaction
T24983	hsa04728	Dopaminergic synapse
T25005	hsa04064	NF-kappa B signaling pathway
T25005	hsa04380	Osteoclast differentiation
T25005	hsa04611	Platelet activation
T25005	hsa04662	B cell receptor signaling pathway
T25005	hsa04664	Fc epsilon RI signaling pathway
T25005	hsa05340	Primary immunodeficiency
T25163	hsa00250	Alanine, aspartate and glutamate metabolism
T25163	hsa00330	Arginine and proline metabolism
T25163	hsa00910	Nitrogen metabolism
T25163	hsa01100	Metabolic pathways
T25163	hsa01200	Carbon metabolism
T25163	hsa01230	Biosynthesis of amino acids
T25258	hsa02010	ABC transporters
T25258	hsa04976	Bile secretion
T25258	hsa05206	MicroRNAs in cancer
T25464	hsa04010	MAPK signaling pathway
T25464	hsa04020	Calcium signaling pathway
T25464	hsa04022	cGMP-PKG signaling pathway
T25464	hsa04114	Oocyte meiosis
T25464	hsa04210	Apoptosis
T25464	hsa04310	Wnt signaling pathway
T25464	hsa04360	Axon guidance
T25464	hsa04370	VEGF signaling pathway
T25464	hsa04380	Osteoclast differentiation
T25464	hsa04650	Natural killer cell mediated cytotoxicity
T25464	hsa04660	T cell receptor signaling pathway
T25464	hsa04662	B cell receptor signaling pathway
T25464	hsa04720	Long-term potentiation
T25464	hsa04724	Glutamatergic synapse
T25464	hsa04728	Dopaminergic synapse
T25464	hsa04921	Oxytocin signaling pathway
T25464	hsa04922	Glucagon signaling pathway
T25464	hsa05010	Alzheimer's disease
T25464	hsa05014	Amyotrophic lateral sclerosis (ALS)
T25464	hsa05031	Amphetamine addiction
T25464	hsa05152	Tuberculosis
T25464	hsa05166	HTLV-I infection
T26203	hsa04064	NF-kappa B signaling pathway
T26203	hsa04514	Cell adhesion molecules (CAMs)
T26203	hsa04650	Natural killer cell mediated cytotoxicity
T26203	hsa04668	TNF signaling pathway
T26203	hsa04670	Leukocyte transendothelial migration
T26203	hsa05143	African trypanosomiasis
T26203	hsa05144	Malaria
T26203	hsa05150	Staphylococcus aureus infection
T26203	hsa05164	Influenza A
T26203	hsa05166	HTLV-I infection
T26203	hsa05169	Epstein-Barr virus infection
T26203	hsa05323	Rheumatoid arthritis
T26203	hsa05416	Viral myocarditis
T26368	hsa04080	Neuroactive ligand-receptor interaction
T26368	hsa04723	Retrograde endocannabinoid signaling
T26368	hsa04727	GABAergic synapse
T26368	hsa05032	Morphine addiction
T26368	hsa05033	Nicotine addiction
T26623	hsa00040	Pentose and glucuronate interconversions
T26623	hsa00051	Fructose and mannose metabolism
T26623	hsa00052	Galactose metabolism
T26623	hsa00561	Glycerolipid metabolism
T26623	hsa01100	Metabolic pathways
T27376	hsa04080	Neuroactive ligand-receptor interaction
T27376	hsa04723	Retrograde endocannabinoid signaling
T27376	hsa04727	GABAergic synapse
T27376	hsa05032	Morphine addiction
T27376	hsa05033	Nicotine addiction
T27602	hsa04080	Neuroactive ligand-receptor interaction
T27602	hsa04972	Pancreatic secretion
T27602	hsa04974	Protein digestion and absorption
T27602	hsa05164	Influenza A
T27812	hsa04726	Serotonergic synapse
T28076	hsa04010	MAPK signaling pathway
T28076	hsa04014	Ras signaling pathway
T28076	hsa04015	Rap1 signaling pathway
T28076	hsa04151	PI3K-Akt signaling pathway
T28076	hsa04810	Regulation of actin cytoskeleton
T28076	hsa05200	Pathways in cancer
T28076	hsa05218	Melanoma
T28265	hsa04610	Complement and coagulation cascades
T28692	hsa00561	Glycerolipid metabolism
T28692	hsa03320	PPAR signaling pathway
T28692	hsa05010	Alzheimer's disease
T28722	hsa04080	Neuroactive ligand-receptor interaction
T28722	hsa04723	Retrograde endocannabinoid signaling
T28722	hsa04727	GABAergic synapse
T28722	hsa05032	Morphine addiction
T28722	hsa05033	Nicotine addiction
T28893	hsa04020	Calcium signaling pathway
T28893	hsa04024	cAMP signaling pathway
T28893	hsa04080	Neuroactive ligand-receptor interaction
T28893	hsa04151	PI3K-Akt signaling pathway
T28893	hsa04725	Cholinergic synapse
T28893	hsa04810	Regulation of actin cytoskeleton
T28993	hsa00531	Glycosaminoglycan degradation
T28993	hsa01100	Metabolic pathways
T28993	hsa04142	Lysosome
T29130	hsa04062	Chemokine signaling pathway
T29130	hsa04066	HIF-1 signaling pathway
T29130	hsa04068	FoxO signaling pathway
T29130	hsa04550	Signaling pathways regulating pluripotency of stem cells
T29130	hsa04630	Jak-STAT signaling pathway
T29130	hsa04917	Prolactin signaling pathway
T29130	hsa04920	Adipocytokine signaling pathway
T29130	hsa05145	Toxoplasmosis
T29130	hsa05160	Hepatitis C
T29130	hsa05161	Hepatitis B
T29130	hsa05162	Measles
T29130	hsa05169	Epstein-Barr virus infection
T29130	hsa05200	Pathways in cancer
T29130	hsa05203	Viral carcinogenesis
T29130	hsa05205	Proteoglycans in cancer
T29130	hsa05206	MicroRNAs in cancer
T29130	hsa05212	Pancreatic cancer
T29130	hsa05221	Acute myeloid leukemia
T29130	hsa05321	Inflammatory bowel disease (IBD)
T29500	hsa04020	Calcium signaling pathway
T29500	hsa04022	cGMP-PKG signaling pathway
T29500	hsa04080	Neuroactive ligand-receptor interaction
T29500	hsa04261	Adrenergic signaling in cardiomyocytes
T29500	hsa04270	Vascular smooth muscle contraction
T29500	hsa04970	Salivary secretion
T30040	hsa04014	Ras signaling pathway
T30040	hsa04015	Rap1 signaling pathway
T30040	hsa04060	Cytokine-cytokine receptor interaction
T30040	hsa04151	PI3K-Akt signaling pathway
T30040	hsa04510	Focal adhesion
T30040	hsa05200	Pathways in cancer
T30082	hsa00564	Glycerophospholipid metabolism
T30082	hsa04725	Cholinergic synapse
T30284	hsa04060	Cytokine-cytokine receptor interaction
T30284	hsa04066	HIF-1 signaling pathway
T30284	hsa04380	Osteoclast differentiation
T30284	hsa04630	Jak-STAT signaling pathway
T30284	hsa04650	Natural killer cell mediated cytotoxicity
T30284	hsa05132	Salmonella infection
T30284	hsa05140	Leishmaniasis
T30284	hsa05142	Chagas disease (American trypanosomiasis)
T30284	hsa05145	Toxoplasmosis
T30284	hsa05152	Tuberculosis
T30284	hsa05162	Measles
T30284	hsa05164	Influenza A
T30284	hsa05168	Herpes simplex infection
T30284	hsa05321	Inflammatory bowel disease (IBD)
T30938	mtu00230	Purine metabolism
T30938	mtu00240	Pyrimidine metabolism
T30938	mtu01100	Metabolic pathways
T30938	mtu03020	RNA polymerase
T30985	hsa04020	Calcium signaling pathway
T30985	hsa04080	Neuroactive ligand-receptor interaction
T30985	hsa04971	Gastric acid secretion
T31204	hsa04020	Calcium signaling pathway
T31204	hsa04080	Neuroactive ligand-receptor interaction
T31204	hsa04540	Gap junction
T31204	hsa04726	Serotonergic synapse
T31204	hsa04750	Inflammatory mediator regulation of TRP channels
T31309	hsa04064	NF-kappa B signaling pathway
T31309	hsa04066	HIF-1 signaling pathway
T31309	hsa04071	Sphingolipid signaling pathway
T31309	hsa04141	Protein processing in endoplasmic reticulum
T31309	hsa04151	PI3K-Akt signaling pathway
T31309	hsa04210	Apoptosis
T31309	hsa04261	Adrenergic signaling in cardiomyocytes
T31309	hsa04510	Focal adhesion
T31309	hsa04722	Neurotrophin signaling pathway
T31309	hsa04725	Cholinergic synapse
T31309	hsa05014	Amyotrophic lateral sclerosis (ALS)
T31309	hsa05145	Toxoplasmosis
T31309	hsa05152	Tuberculosis
T31309	hsa05161	Hepatitis B
T31309	hsa05169	Epstein-Barr virus infection
T31309	hsa05200	Pathways in cancer
T31309	hsa05206	MicroRNAs in cancer
T31309	hsa05210	Colorectal cancer
T31309	hsa05215	Prostate cancer
T31309	hsa05222	Small cell lung cancer
T31391	hsa04974	Protein digestion and absorption
T31479	hsa00564	Glycerophospholipid metabolism
T31479	hsa00565	Ether lipid metabolism
T31479	hsa00590	Arachidonic acid metabolism
T31479	hsa00591	Linoleic acid metabolism
T31479	hsa00592	alpha-Linolenic acid metabolism
T31479	hsa01100	Metabolic pathways
T31479	hsa04014	Ras signaling pathway
T31479	hsa04270	Vascular smooth muscle contraction
T31479	hsa04972	Pancreatic secretion
T31479	hsa04975	Fat digestion and absorption
T31595	stm00511	Other glycan degradation
T31621	hsa04010	MAPK signaling pathway
T31621	hsa04014	Ras signaling pathway
T31621	hsa04015	Rap1 signaling pathway
T31621	hsa04151	PI3K-Akt signaling pathway
T31621	hsa04550	Signaling pathways regulating pluripotency of stem cells
T31621	hsa04810	Regulation of actin cytoskeleton
T31621	hsa05200	Pathways in cancer
T31621	hsa05205	Proteoglycans in cancer
T31621	hsa05218	Melanoma
T31992	hsa00910	Nitrogen metabolism
T32060	hsa04020	Calcium signaling pathway
T32060	hsa04080	Neuroactive ligand-receptor interaction
T32060	hsa04540	Gap junction
T32060	hsa04726	Serotonergic synapse
T32060	hsa04750	Inflammatory mediator regulation of TRP channels
T32247	hsa04080	Neuroactive ligand-receptor interaction
T32247	hsa04380	Osteoclast differentiation
T32578	hsa04060	Cytokine-cytokine receptor interaction
T32578	hsa04066	HIF-1 signaling pathway
T32578	hsa04068	FoxO signaling pathway
T32578	hsa04151	PI3K-Akt signaling pathway
T32578	hsa04620	Toll-like receptor signaling pathway
T32578	hsa04621	NOD-like receptor signaling pathway
T32578	hsa04623	Cytosolic DNA-sensing pathway
T32578	hsa04630	Jak-STAT signaling pathway
T32578	hsa04640	Hematopoietic cell lineage
T32578	hsa04668	TNF signaling pathway
T32578	hsa04672	Intestinal immune network for IgA production
T32578	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T32578	hsa05020	Prion diseases
T32578	hsa05132	Salmonella infection
T32578	hsa05133	Pertussis
T32578	hsa05134	Legionellosis
T32578	hsa05142	Chagas disease (American trypanosomiasis)
T32578	hsa05143	African trypanosomiasis
T32578	hsa05144	Malaria
T32578	hsa05146	Amoebiasis
T32578	hsa05152	Tuberculosis
T32578	hsa05161	Hepatitis B
T32578	hsa05162	Measles
T32578	hsa05164	Influenza A
T32578	hsa05166	HTLV-I infection
T32578	hsa05168	Herpes simplex infection
T32578	hsa05200	Pathways in cancer
T32578	hsa05202	Transcriptional misregulation in cancer
T32578	hsa05321	Inflammatory bowel disease (IBD)
T32578	hsa05323	Rheumatoid arthritis
T32578	hsa05332	Graft-versus-host disease
T32578	hsa05410	Hypertrophic cardiomyopathy (HCM)
T33425	hsa04010	MAPK signaling pathway
T33425	hsa04012	ErbB signaling pathway
T33425	hsa04014	Ras signaling pathway
T33425	hsa04015	Rap1 signaling pathway
T33425	hsa04060	Cytokine-cytokine receptor interaction
T33425	hsa04066	HIF-1 signaling pathway
T33425	hsa04068	FoxO signaling pathway
T33425	hsa04144	Endocytosis
T33425	hsa04151	PI3K-Akt signaling pathway
T33425	hsa04510	Focal adhesion
T33425	hsa04540	Gap junction
T33425	hsa04810	Regulation of actin cytoskeleton
T33425	hsa05160	Hepatitis C
T33425	hsa05200	Pathways in cancer
T33425	hsa05212	Pancreatic cancer
T33425	hsa05213	Endometrial cancer
T33425	hsa05214	Glioma
T33425	hsa05215	Prostate cancer
T33425	hsa05218	Melanoma
T33425	hsa05219	Bladder cancer
T33425	hsa05223	Non-small cell lung cancer
T33425	hsa05231	Choline metabolism in cancer
T33489	hsa00140	Steroid hormone biosynthesis
T33584	hsa04024	cAMP signaling pathway
T33584	hsa04080	Neuroactive ligand-receptor interaction
T33584	hsa04713	Circadian entrainment
T33584	hsa04720	Long-term potentiation
T33584	hsa04723	Retrograde endocannabinoid signaling
T33584	hsa04724	Glutamatergic synapse
T33584	hsa04728	Dopaminergic synapse
T33584	hsa04730	Long-term depression
T33584	hsa05014	Amyotrophic lateral sclerosis (ALS)
T33584	hsa05031	Amphetamine addiction
T33584	hsa05033	Nicotine addiction
T33846	hsa04060	Cytokine-cytokine receptor interaction
T33901	hsa04975	Fat digestion and absorption
T34234	hsa04961	Endocrine and other factor-regulated calcium reabsorption
T34234	hsa04978	Mineral absorption
T34234	hsa05152	Tuberculosis
T34318	hsa04970	Salivary secretion
T34318	hsa05152	Tuberculosis
T34429	hsa04020	Calcium signaling pathway
T34429	hsa04080	Neuroactive ligand-receptor interaction
T34429	hsa04725	Cholinergic synapse
T34429	hsa05033	Nicotine addiction
T34429	hsa05204	Chemical carcinogenesis
T34843	hsa04080	Neuroactive ligand-receptor interaction
T34949	hsa04010	MAPK signaling pathway
T34949	hsa04020	Calcium signaling pathway
T34949	hsa04721	Synaptic vesicle cycle
T34949	hsa04723	Retrograde endocannabinoid signaling
T34949	hsa04724	Glutamatergic synapse
T34949	hsa04725	Cholinergic synapse
T34949	hsa04726	Serotonergic synapse
T34949	hsa04727	GABAergic synapse
T34949	hsa04728	Dopaminergic synapse
T34949	hsa04730	Long-term depression
T34949	hsa04742	Taste transduction
T34949	hsa04930	Type II diabetes mellitus
T34949	hsa05032	Morphine addiction
T34949	hsa05033	Nicotine addiction
T35640	hsa04015	Rap1 signaling pathway
T35640	hsa04514	Cell adhesion molecules (CAMs)
T35640	hsa04650	Natural killer cell mediated cytotoxicity
T35640	hsa04670	Leukocyte transendothelial migration
T35640	hsa04810	Regulation of actin cytoskeleton
T35640	hsa05144	Malaria
T35640	hsa05150	Staphylococcus aureus infection
T35640	hsa05166	HTLV-I infection
T35640	hsa05169	Epstein-Barr virus infection
T35640	hsa05323	Rheumatoid arthritis
T35640	hsa05416	Viral myocarditis
T36075	hsa04024	cAMP signaling pathway
T36075	hsa04080	Neuroactive ligand-receptor interaction
T36075	hsa04911	Insulin secretion
T36483	hsa04015	Rap1 signaling pathway
T36483	hsa04020	Calcium signaling pathway
T36483	hsa04024	cAMP signaling pathway
T36483	hsa04080	Neuroactive ligand-receptor interaction
T36483	hsa04144	Endocytosis
T36483	hsa04151	PI3K-Akt signaling pathway
T36483	hsa04610	Complement and coagulation cascades
T36483	hsa04611	Platelet activation
T36483	hsa04810	Regulation of actin cytoskeleton
T36483	hsa05200	Pathways in cancer
T37046	hsa00860	Porphyrin and chlorophyll metabolism
T37510	hsa04610	Complement and coagulation cascades
T37539	hsa04514	Cell adhesion molecules (CAMs)
T37539	hsa04640	Hematopoietic cell lineage
T37539	hsa04662	B cell receptor signaling pathway
T37693	hsa04080	Neuroactive ligand-receptor interaction
T38301	hsa00230	Purine metabolism
T38301	hsa00240	Pyrimidine metabolism
T38301	hsa00480	Glutathione metabolism
T38301	hsa01100	Metabolic pathways
T38301	hsa04115	p53 signaling pathway
T38338	hsa04010	MAPK signaling pathway
T38338	hsa04020	Calcium signaling pathway
T38338	hsa04721	Synaptic vesicle cycle
T38338	hsa04723	Retrograde endocannabinoid signaling
T38338	hsa04725	Cholinergic synapse
T38338	hsa04726	Serotonergic synapse
T38338	hsa04727	GABAergic synapse
T38338	hsa04728	Dopaminergic synapse
T38338	hsa04742	Taste transduction
T38338	hsa04930	Type II diabetes mellitus
T38338	hsa05032	Morphine addiction
T38338	hsa05033	Nicotine addiction
T38529	hsa04024	cAMP signaling pathway
T38529	hsa04080	Neuroactive ligand-receptor interaction
T38529	hsa04750	Inflammatory mediator regulation of TRP channels
T38529	hsa04924	Renin secretion
T38529	hsa05200	Pathways in cancer
T38950	hsa04640	Hematopoietic cell lineage
T39610	hsa04014	Ras signaling pathway
T39610	hsa04015	Rap1 signaling pathway
T39610	hsa04020	Calcium signaling pathway
T39610	hsa04022	cGMP-PKG signaling pathway
T39610	hsa04024	cAMP signaling pathway
T39610	hsa04070	Phosphatidylinositol signaling system
T39610	hsa04114	Oocyte meiosis
T39610	hsa04261	Adrenergic signaling in cardiomyocytes
T39610	hsa04270	Vascular smooth muscle contraction
T39610	hsa04713	Circadian entrainment
T39610	hsa04720	Long-term potentiation
T39610	hsa04722	Neurotrophin signaling pathway
T39610	hsa04728	Dopaminergic synapse
T39610	hsa04740	Olfactory transduction
T39610	hsa04744	Phototransduction
T39610	hsa04750	Inflammatory mediator regulation of TRP channels
T39610	hsa04910	Insulin signaling pathway
T39610	hsa04912	GnRH signaling pathway
T39610	hsa04915	Estrogen signaling pathway
T39610	hsa04916	Melanogenesis
T39610	hsa04921	Oxytocin signaling pathway
T39610	hsa04922	Glucagon signaling pathway
T39610	hsa04970	Salivary secretion
T39610	hsa04971	Gastric acid secretion
T39610	hsa05010	Alzheimer's disease
T39610	hsa05031	Amphetamine addiction
T39610	hsa05034	Alcoholism
T39610	hsa05133	Pertussis
T39610	hsa05152	Tuberculosis
T39610	hsa05214	Glioma
T39716	hsa04261	Adrenergic signaling in cardiomyocytes
T40016	hsa04080	Neuroactive ligand-receptor interaction
T40474	hsa04014	Ras signaling pathway
T40474	hsa04015	Rap1 signaling pathway
T40474	hsa04060	Cytokine-cytokine receptor interaction
T40474	hsa04144	Endocytosis
T40474	hsa04151	PI3K-Akt signaling pathway
T40474	hsa04360	Axon guidance
T40474	hsa04510	Focal adhesion
T40474	hsa04520	Adherens junction
T40474	hsa05100	Bacterial invasion of epithelial cells
T40474	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T40474	hsa05144	Malaria
T40474	hsa05200	Pathways in cancer
T40474	hsa05202	Transcriptional misregulation in cancer
T40474	hsa05205	Proteoglycans in cancer
T40474	hsa05206	MicroRNAs in cancer
T40474	hsa05211	Renal cell carcinoma
T40474	hsa05218	Melanoma
T40474	hsa05230	Central carbon metabolism in cancer
T40800	hsa04022	cGMP-PKG signaling pathway
T40800	hsa04024	cAMP signaling pathway
T40800	hsa04260	Cardiac muscle contraction
T40800	hsa04261	Adrenergic signaling in cardiomyocytes
T40800	hsa04911	Insulin secretion
T40800	hsa04918	Thyroid hormone synthesis
T40800	hsa04919	Thyroid hormone signaling pathway
T40800	hsa04960	Aldosterone-regulated sodium reabsorption
T40800	hsa04961	Endocrine and other factor-regulated calcium reabsorption
T40800	hsa04964	Proximal tubule bicarbonate reclamation
T40800	hsa04970	Salivary secretion
T40800	hsa04971	Gastric acid secretion
T40800	hsa04972	Pancreatic secretion
T40800	hsa04973	Carbohydrate digestion and absorption
T40800	hsa04974	Protein digestion and absorption
T40800	hsa04976	Bile secretion
T40800	hsa04978	Mineral absorption
T40954	hsa00230	Purine metabolism
T40954	hsa00232	Caffeine metabolism
T40954	hsa00983	Drug metabolism - other enzymes
T40954	hsa01100	Metabolic pathways
T40954	hsa04146	Peroxisome
T41580	hsa04022	cGMP-PKG signaling pathway
T41580	hsa04080	Neuroactive ligand-receptor interaction
T41955	hsa04750	Inflammatory mediator regulation of TRP channels
T42000	hsa04010	MAPK signaling pathway
T42000	hsa04060	Cytokine-cytokine receptor interaction
T42000	hsa04064	NF-kappa B signaling pathway
T42000	hsa04210	Apoptosis
T42000	hsa04380	Osteoclast differentiation
T42000	hsa04620	Toll-like receptor signaling pathway
T42000	hsa04621	NOD-like receptor signaling pathway
T42000	hsa04623	Cytosolic DNA-sensing pathway
T42000	hsa04640	Hematopoietic cell lineage
T42000	hsa04668	TNF signaling pathway
T42000	hsa04750	Inflammatory mediator regulation of TRP channels
T42000	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T42000	hsa04940	Type I diabetes mellitus
T42000	hsa05010	Alzheimer's disease
T42000	hsa05020	Prion diseases
T42000	hsa05132	Salmonella infection
T42000	hsa05133	Pertussis
T42000	hsa05134	Legionellosis
T42000	hsa05140	Leishmaniasis
T42000	hsa05142	Chagas disease (American trypanosomiasis)
T42000	hsa05143	African trypanosomiasis
T42000	hsa05144	Malaria
T42000	hsa05146	Amoebiasis
T42000	hsa05152	Tuberculosis
T42000	hsa05162	Measles
T42000	hsa05164	Influenza A
T42000	hsa05168	Herpes simplex infection
T42000	hsa05321	Inflammatory bowel disease (IBD)
T42000	hsa05323	Rheumatoid arthritis
T42000	hsa05332	Graft-versus-host disease
T42446	hsa04024	cAMP signaling pathway
T42446	hsa04080	Neuroactive ligand-receptor interaction
T42446	hsa04727	GABAergic synapse
T42446	hsa04915	Estrogen signaling pathway
T42446	hsa05032	Morphine addiction
T42822	hsa00860	Porphyrin and chlorophyll metabolism
T42822	hsa01100	Metabolic pathways
T43332	hsa04610	Complement and coagulation cascades
T44068	hsa04020	Calcium signaling pathway
T44068	hsa04022	cGMP-PKG signaling pathway
T44068	hsa04024	cAMP signaling pathway
T44068	hsa04080	Neuroactive ligand-receptor interaction
T44068	hsa04144	Endocytosis
T44068	hsa04261	Adrenergic signaling in cardiomyocytes
T44068	hsa04540	Gap junction
T44068	hsa04970	Salivary secretion
T44068	hsa05414	Dilated cardiomyopathy
T45262	hsa04080	Neuroactive ligand-receptor interaction
T45262	hsa04730	Long-term depression
T45299	hsa04610	Complement and coagulation cascades
T45299	hsa05202	Transcriptional misregulation in cancer
T46185	hsa04020	Calcium signaling pathway
T46185	hsa04024	cAMP signaling pathway
T46185	hsa04080	Neuroactive ligand-receptor interaction
T46185	hsa04151	PI3K-Akt signaling pathway
T46185	hsa04725	Cholinergic synapse
T46185	hsa04810	Regulation of actin cytoskeleton
T46456	hsa03320	PPAR signaling pathway
T46456	hsa04919	Thyroid hormone signaling pathway
T46456	hsa04920	Adipocytokine signaling pathway
T46456	hsa05200	Pathways in cancer
T46456	hsa05202	Transcriptional misregulation in cancer
T46456	hsa05216	Thyroid cancer
T46456	hsa05222	Small cell lung cancer
T46456	hsa05223	Non-small cell lung cancer
T46482	hsa04620	Toll-like receptor signaling pathway
T46482	hsa05162	Measles
T46482	hsa05164	Influenza A
T46628	hsa04975	Fat digestion and absorption
T46828	hsa04020	Calcium signaling pathway
T46828	hsa04024	cAMP signaling pathway
T46828	hsa04080	Neuroactive ligand-receptor interaction
T46828	hsa04728	Dopaminergic synapse
T46904	hsa04080	Neuroactive ligand-receptor interaction
T46904	hsa04972	Pancreatic secretion
T46904	hsa04976	Bile secretion
T46937	hsa04611	Platelet activation
T47094	hsa04020	Calcium signaling pathway
T47094	hsa04080	Neuroactive ligand-receptor interaction
T47094	hsa05162	Measles
T47101	hsa04010	MAPK signaling pathway
T47101	hsa04014	Ras signaling pathway
T47101	hsa04015	Rap1 signaling pathway
T47101	hsa04151	PI3K-Akt signaling pathway
T47101	hsa04520	Adherens junction
T47101	hsa04550	Signaling pathways regulating pluripotency of stem cells
T47101	hsa04810	Regulation of actin cytoskeleton
T47101	hsa05200	Pathways in cancer
T47101	hsa05205	Proteoglycans in cancer
T47101	hsa05215	Prostate cancer
T47101	hsa05218	Melanoma
T47101	hsa05230	Central carbon metabolism in cancer
T47107	hsa04010	MAPK signaling pathway
T47107	hsa04012	ErbB signaling pathway
T47107	hsa04014	Ras signaling pathway
T47107	hsa04015	Rap1 signaling pathway
T47107	hsa04020	Calcium signaling pathway
T47107	hsa04066	HIF-1 signaling pathway
T47107	hsa04070	Phosphatidylinositol signaling system
T47107	hsa04071	Sphingolipid signaling pathway
T47107	hsa04150	mTOR signaling pathway
T47107	hsa04270	Vascular smooth muscle contraction
T47107	hsa04310	Wnt signaling pathway
T47107	hsa04370	VEGF signaling pathway
T47107	hsa04510	Focal adhesion
T47107	hsa04530	Tight junction
T47107	hsa04540	Gap junction
T47107	hsa04650	Natural killer cell mediated cytotoxicity
T47107	hsa04666	Fc gamma R-mediated phagocytosis
T47107	hsa04670	Leukocyte transendothelial migration
T47107	hsa04713	Circadian entrainment
T47107	hsa04720	Long-term potentiation
T47107	hsa04723	Retrograde endocannabinoid signaling
T47107	hsa04724	Glutamatergic synapse
T47107	hsa04725	Cholinergic synapse
T47107	hsa04726	Serotonergic synapse
T47107	hsa04727	GABAergic synapse
T47107	hsa04728	Dopaminergic synapse
T47107	hsa04730	Long-term depression
T47107	hsa04750	Inflammatory mediator regulation of TRP channels
T47107	hsa04911	Insulin secretion
T47107	hsa04916	Melanogenesis
T47107	hsa04918	Thyroid hormone synthesis
T47107	hsa04919	Thyroid hormone signaling pathway
T47107	hsa04921	Oxytocin signaling pathway
T47107	hsa04960	Aldosterone-regulated sodium reabsorption
T47107	hsa04961	Endocrine and other factor-regulated calcium reabsorption
T47107	hsa04970	Salivary secretion
T47107	hsa04971	Gastric acid secretion
T47107	hsa04972	Pancreatic secretion
T47107	hsa05031	Amphetamine addiction
T47107	hsa05032	Morphine addiction
T47107	hsa05110	Vibrio cholerae infection
T47107	hsa05143	African trypanosomiasis
T47107	hsa05146	Amoebiasis
T47107	hsa05161	Hepatitis B
T47107	hsa05200	Pathways in cancer
T47107	hsa05205	Proteoglycans in cancer
T47107	hsa05206	MicroRNAs in cancer
T47107	hsa05214	Glioma
T47107	hsa05223	Non-small cell lung cancer
T47107	hsa05231	Choline metabolism in cancer
T47610	hsa04060	Cytokine-cytokine receptor interaction
T47610	hsa04630	Jak-STAT signaling pathway
T47610	hsa04640	Hematopoietic cell lineage
T47623	hsa00531	Glycosaminoglycan degradation
T47623	hsa01100	Metabolic pathways
T47623	hsa05205	Proteoglycans in cancer
T47768	hsa04080	Neuroactive ligand-receptor interaction
T47768	hsa04915	Estrogen signaling pathway
T47768	hsa05032	Morphine addiction
T48069	hsa04014	Ras signaling pathway
T48069	hsa04015	Rap1 signaling pathway
T48069	hsa04066	HIF-1 signaling pathway
T48069	hsa04068	FoxO signaling pathway
T48069	hsa04114	Oocyte meiosis
T48069	hsa04144	Endocytosis
T48069	hsa04151	PI3K-Akt signaling pathway
T48069	hsa04152	AMPK signaling pathway
T48069	hsa04510	Focal adhesion
T48069	hsa04520	Adherens junction
T48069	hsa04550	Signaling pathways regulating pluripotency of stem cells
T48069	hsa04730	Long-term depression
T48069	hsa04913	Ovarian steroidogenesis
T48069	hsa04914	Progesterone-mediated oocyte maturation
T48069	hsa05200	Pathways in cancer
T48069	hsa05202	Transcriptional misregulation in cancer
T48069	hsa05205	Proteoglycans in cancer
T48069	hsa05214	Glioma
T48069	hsa05215	Prostate cancer
T48069	hsa05218	Melanoma
T48268	hsa04080	Neuroactive ligand-receptor interaction
T48268	hsa04713	Circadian entrainment
T48873	hsa04721	Synaptic vesicle cycle
T48873	hsa04726	Serotonergic synapse
T48873	hsa04728	Dopaminergic synapse
T48873	hsa05012	Parkinson's disease
T48873	hsa05030	Cocaine addiction
T48873	hsa05031	Amphetamine addiction
T48873	hsa05034	Alcoholism
T48945	hsa05166	HTLV-I infection
T49493	hsa05143	African trypanosomiasis
T49493	hsa05144	Malaria
T49526	hsa04261	Adrenergic signaling in cardiomyocytes
T49526	hsa04725	Cholinergic synapse
T49526	hsa04971	Gastric acid secretion
T49526	hsa04972	Pancreatic secretion
T49526	hsa04974	Protein digestion and absorption
T49526	hsa05110	Vibrio cholerae infection
T50066	hsa04978	Mineral absorption
T50269	hsa04080	Neuroactive ligand-receptor interaction
T50912	hsa04514	Cell adhesion molecules (CAMs)
T50912	hsa04620	Toll-like receptor signaling pathway
T50912	hsa04672	Intestinal immune network for IgA production
T50912	hsa04940	Type I diabetes mellitus
